ind_type,size,q2,q3,q4,q5,q6,q7a,q7b,q7c,q7d,q8a,q8b,q9a,q10ap,q10bp,q10cp,q10dp,q10ep,q11a,q11b,q11c,q11d,q11e,q12ap,q12bp,q13p,q14p,q15p,q16a,q17a,q17b,q17c,q17d,q17e,q18,q19,q20,q21p,q22ap,q22ba,q22bb,q22bc,q22bd,q23p,q24,q25,q27a,q27b,q27c,q27d,q27e,q27f,q27g,q27h,q27i,q27j,q28a,q28bp,q29,q30a,q30bap,q30bbp,q30bcp,q30bdp,q30bep,q31aa,q31ab,q31ac,q31ad,q31ae,q31af,q31ba,q31bb,q31bc,q31bd,q31be,q31bf,q31ca,q31cb,q31cc,q31cd,q31ce,q31cf,q31da,q31db,q31dc,q31dd,q31de,q31df,q31ea,q31eb,q31ec,q31ed,q31ee,q31ef,q32a,q32b,q32c,q32d,q33,q34,q35,q36,q37a,q37b,q37c,q37d,q37e,q37f,q37g,q37h,q37i,q38a,q38b,q38c,q38d,q38e,q38g,q38h,q38i,q38j,q38k,q39a,q39b,q39c,q39d,q39e,q39f,q39g,q39h,q39i,q39j,q39k,q39l,q40,q41,q42,q43,q44,q45a1p,q45a2,q45a3a,q45a3b,q45a3c,q45a3d,q45a4p,q45b1p,q45b2,q45b3a,q45b3b,q45b3c,q45b3d,q45b3e,q45b4p,q45c1p,q45c2,q45c3a,q45c3b,q45c3c,q45c3d,q45c3e,q45c4p,q45d1p,q45d2,q45d3a,q45d3b,q45d3c,q45d3d,q45d3e,q45d4p,q45e1p,q45e2,q45e3a,q45e3b,q45e3c,q45e3d,q45e3e,q45e4p,q46a,q46b,q46c,q46d,q46e,q47a,q47b,q47c,q47d,q47e,q48a,q48a1p,q48a2p,q48bp,q49,q50a1,q50a2,q50b1,q50b2,q50c1,q50c2,q50d1,q50d2,q50e1,q50e2,q50f1,q50f2,q51p,q52a,q52b,q52cp,q52dp,q52ep,q53a,q53b,q53c,q53d,q53e,q53f,q53g,q54a,q54b,q54c,q54d,q54e,q54f,q55a,q55b,q55c,q55d,q55e,q55f,q56,q57,q58,q59,prodtitl,q55fdesc,size1,size2,size3,size4,size5,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind14,ind15,ind16,ind17,ind18,ind19,ind20,ind21,man,man1,man2,man3,man4,man5,non1,non2,non3,non4,non5,sector,pctchng,mangpay,supvpay,techpay,suptpay,fntlpay,multiest,pufwght,id,prodwkr,saleswkr
M10,5.0,307000000.0,76000000.0,150000000.0,75800000.0,14100000.0,6.0,9.0,15.0,70.0,99.0,5.0,1.0,5.0,10.0,10.0,5.0,70.0,16.0,12.0,16.0,12.0,12.0,15.0,20.0,10.0,3.0,2.0,1.0,50.0,50.0,45.0,40.0,45.0,1.0,2.0,1.0,10.0,25.0,1.0,1.0,2.0,1.0,15.0,4.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,2.0,65.0,3.0769231,12.307693,7.6923075,7.6923075,69.23077,100.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,0.0,0.0,25.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,40.0,0.0,0.0,0.0,6.6666665,11.111111,11.111111,6.6666665,64.44444,0.0,2.0,4.0,3.0,3.0,1.0,3.0,85.0,2.0,5.0,1.0,3.0,3.0,2.0,1.0,1.0,5.0,1.0,5.0,2.0,4.0,1.0,1.0,1.0,5.0,4.0,5.0,3.0,2.0,4.0,2.0,4.0,5.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,1.0,900000.0,85.0,100.0,75.0,1.0,1.0,1.0,1.0,85.0,100.0,75.0,1.0,2.0,1.0,1.0,1.0,45.0,100.0,55.0,1.0,2.0,1.0,1.0,2.0,60.0,100.0,45.0,1.0,1.0,1.0,1.0,2.0,25.0,100.0,25.0,1.0,2.0,1.0,1.0,2.0,25.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,10.0,20.0,20.0,20.0,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,0.0,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,PRODUCTION EMPLOEE,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,manufac,15.0,75000.0,50000.0,55000.0,23000.0,45000.0,1.0,3.2325583,1797,1.0,0
M10,5.0,56100000.0,24800000.0,34500000.0,0.0,8030000.0,13.0,18.0,14.0,55.0,95.0,15.0,2.0,10.0,10.0,5.0,2.0,73.0,16.0,13.0,16.0,12.0,12.0,55.0,60.0,10.0,5.0,3.0,1.0,60.0,50.0,50.0,42.0,40.0,1.0,1.0,1.0,0.0,0.0,,,,,40.0,3.0,20.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,0.0,150.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,1.0,70.0,25.0,3.0,4.0,4.0,4.0,3.0,6.0,100.0,1.0,1.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,5.0,5.0,5.0,2.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,40.0,1.0,12000.0,15.0,50.0,24.0,2.0,2.0,1.0,1.0,10.0,100.0,32.0,1.0,2.0,1.0,1.0,2.0,2.0,50.0,24.0,1.0,2.0,1.0,1.0,2.0,10.0,50.0,24.0,2.0,1.0,1.0,2.0,2.0,20.0,80.0,40.0,1.0,2.0,2.0,1.0,2.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,0.0,5.0,0.0,1.0,2.0,,2.0,,1.0,2.0,2.0,,2.0,,2.0,,,,,,,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,ENTRY LEVEL POSITIONS,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,manufac,5.0,50000.0,35000.0,35000.0,25000.0,24960.0,1.0,3.2325583,1798,0.0,0
M10,5.0,156000000.0,33500000.0,88100000.0,34300000.0,2710000.0,8.0,15.0,10.0,67.0,95.0,20.0,1.0,5.905512,4.593176,14.435696,6.1679792,68.89764,,14.0,14.0,13.0,13.0,42.0,2.0,15.748032,7.0,1.0,1.0,55.0,47.0,43.0,40.0,51.0,1.0,1.0,1.0,5.865103,15.0,1.0,1.0,2.0,2.0,60.0,2.0,27.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,,230.0,5.2173915,1.7391304,3.4782608,1.7391304,87.82609,100.0,0.0,0.0,0.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,5.0,80.0,1.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,5.0,4.0,5.0,3.0,2.0,1.0,5.0,3.0,5.0,1.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,1.0,90000.0,25.0,25.0,20.0,1.0,1.0,1.0,1.0,0.0,40.0,20.0,1.0,1.0,1.0,1.0,2.0,100.0,35.0,36.0,1.0,2.0,1.0,1.0,2.0,0.0,10.0,16.0,1.0,1.0,1.0,1.0,2.0,0.0,20.0,12.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,10.0,20.0,5.0,10.0,2.0,2.0,,2.0,,1.0,4.0,2.0,,1.0,21.0,2.0,,10.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,PRODUCTION EMPLOYEE,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,manufac,15.0,,36000.0,32000.0,26000.0,28509.0,0.0,3.2325583,1799,1.0,0
M10,5.0,200000000.0,35000000.0,140000000.0,50000000.0,6000000.0,10.0,40.0,20.0,30.0,90.0,10.0,1.0,15.0,0.0,5.0,15.0,65.0,16.0,,16.0,14.0,12.0,20.0,30.0,10.0,5.0,1.0,2.0,50.0,,50.0,40.0,45.0,1.0,2.0,1.0,0.0,100.0,1.0,1.0,2.0,1.0,10.0,3.0,25.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,5.0,80.0,0.0,20.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,4.0,3.0,4.0,1.0,2.0,80.0,3.0,5.0,5.0,3.0,2.0,3.0,4.0,1.0,1.0,3.0,5.0,3.0,2.0,2.0,3.0,2.0,5.0,3.0,5.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,2.0,5.0,1.0,100000.0,75.0,80.0,5.0,2.0,1.0,1.0,1.0,80.0,,,,,,,,,25.0,5.0,2.0,2.0,1.0,1.0,2.0,25.0,90.0,25.0,1.0,1.0,1.0,2.0,2.0,25.0,75.0,50.0,2.0,2.0,1.0,1.0,1.0,25.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,,,,1.0,2.0,,2.0,,1.0,5.0,2.0,,2.0,,2.0,,50.0,2.0,2.0,0.0,0.0,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,MACHINE OPERATOR,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,manufac,-8.0,50000.0,,40000.0,24960.0,32760.0,1.0,3.2325583,1800,1.0,0
M10,5.0,275000000.0,22000000.0,150000000.0,32000000.0,10000000.0,10.0,70.0,20.0,0.0,95.0,30.0,1.0,7.0274067,2.4595923,8.7139845,6.5354886,79.05833,16.0,13.0,13.0,12.0,12.0,40.0,2.0,7.0274067,10.0,10.0,3.0,50.0,45.0,45.0,45.0,45.0,1.0,2.0,1.0,10.0,10.0,2.0,1.0,1.0,1.0,0.0,2.0,125.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,300.0,5.0,0.0,5.0,5.0,85.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,10.0,40.0,20.0,30.0,,,10.0,10.0,30.0,0.0,50.0,0.0,0.0,1.0,2.0,5.0,60.0,32.0,3.0,3.0,4.0,4.0,1.0,6.0,50.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,5.0,1.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,8.0,1.0,5000.0,10.0,50.0,16.0,1.0,2.0,1.0,1.0,20.0,60.0,24.0,1.0,2.0,1.0,1.0,2.0,20.0,20.0,16.0,2.0,2.0,1.0,1.0,2.0,20.0,10.0,8.0,1.0,1.0,1.0,2.0,2.0,50.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,30.0,30.0,50.0,2.0,1.0,20.0,2.0,,1.0,5.0,2.0,,2.0,,2.0,,5.0,1.0,2.0,20.0,30.0,30.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,MACHINE OPPERATOR,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,manufac,,50000.0,40000.0,32000.0,19000.0,22000.0,1.0,3.2325583,1801,1.0,0
M10,5.0,269000000.0,76000000.0,82800000.0,43700000.0,5350000.0,4.0,18.0,10.0,68.0,100.0,15.0,1.0,6.0,5.0,5.0,3.0,81.0,16.0,12.0,18.0,12.0,11.0,25.0,14.0,1.0,2.0,1.0,3.0,50.0,50.0,40.0,40.0,48.0,1.0,,1.0,,,,,,,0.0,3.0,30.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,95.0,,150.0,2.0,0.0,0.0,0.6666667,97.333336,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.369863,2.0547945,0.0,89.72603,6.849315,2.0,5.0,8.0,4.0,1.0,2.0,80.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,5.0,1.0,5.0,2.0,4.0,1.0,2.0,3.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,4.0,8.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,40.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,,1.0,25.0,2.0,,2.0,,2.0,,0.0,,,,,,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,2.0,2.0,1.0,RUBBER WORKER,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,manufac,,50000.0,60000.0,45000.0,33000.0,38688.0,1.0,3.2325583,1802,0.0,0
M10,5.0,84700000.0,35000000.0,67200000.0,45300000.0,,8.0,,,,100.0,15.0,1.0,5.0,10.0,10.0,5.0,70.0,16.0,13.0,13.0,12.0,12.0,55.0,5.0,18.298262,15.0,3.0,1.0,50.0,50.0,45.0,45.0,55.0,1.0,1.0,2.0,20.0,100.0,1.0,1.0,1.0,1.0,5.0,2.0,35.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,70.0,,600.0,10.0,2.0,18.0,2.0,68.0,98.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,50.0,,,0.0,0.0,0.0,50.0,,0.0,0.0,0.0,0.0,5.0,,,,,,2.0,4.0,4.0,4.0,1.0,6.0,85.0,1.0,2.0,5.0,5.0,2.0,2.0,1.0,1.0,3.0,4.0,5.0,3.0,5.0,2.0,1.0,2.0,5.0,1.0,5.0,2.0,3.0,5.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,20.0,100.0,80.0,1.0,1.0,1.0,1.0,90.0,100.0,80.0,1.0,2.0,1.0,1.0,2.0,85.0,100.0,80.0,1.0,2.0,1.0,1.0,2.0,85.0,100.0,80.0,1.0,1.0,1.0,1.0,2.0,100.0,100.0,40.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,300.0,5.0,10.0,90.0,1.0,1.0,5.0,2.0,,1.0,5.0,2.0,,2.0,,2.0,,2.0,2.0,2.0,5.0,10.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,ZONE PRODUCTION OPERATOR,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,manufac,28.0,,34840.0,36400.0,28080.0,41241.2,1.0,3.2325583,1803,1.0,0
M10,5.0,62000000.0,26000000.0,8000000.0,37000000.0,,0.0,25.0,35.0,40.0,100.0,0.0,1.0,9.356725,0.0,4.6783624,9.356725,76.608185,13.0,,16.0,12.0,11.0,50.0,40.0,4.0935674,2.9239767,2.3391812,2.0,45.0,,45.0,42.0,48.0,3.0,2.0,1.0,25.0,25.0,2.0,1.0,2.0,1.0,10.0,1.0,25.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,84.51613,2.0,30.0,16.666666,0.0,10.0,26.666666,46.666668,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,0.0,0.0,,,,,,3.0,3.0,3.0,4.0,1.0,2.0,75.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,2.0,5.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,5.0,2.0,4.0,2.0,1.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,2.0,50.0,0.0,100.0,2.0,2.0,,2.0,,1.0,4.0,2.0,,2.0,,2.0,,0.0,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,TEAM OPERATOR,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,manufac,-7.0,47000.0,,40000.0,25000.0,28000.0,1.0,3.2325583,1804,1.0,0
M10,5.0,248000000.0,75000000.0,100000000.0,77000000.0,15000000.0,20.0,60.0,20.0,0.0,90.0,25.0,1.0,10.0,10.0,2.0,8.0,70.0,16.0,13.0,14.0,12.0,12.0,51.0,4.0,25.0,10.0,7.0,1.0,50.0,50.0,45.0,40.0,48.0,3.0,1.0,1.0,10.0,100.0,1.0,1.0,1.0,1.0,20.0,2.0,20.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,,400.0,5.0,1.25,0.5,2.5,90.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,40.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,20.0,0.0,20.0,0.0,0.0,6.8870525,4.132231,1.3774104,82.64463,4.958678,3.0,3.0,5.0,2.0,1.0,12.0,25.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,3.0,4.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,4.0,20.0,1.0,50000.0,20.0,10.0,2.0,1.0,1.0,1.0,1.0,70.0,60.0,4.0,1.0,2.0,2.0,1.0,2.0,80.0,50.0,3.0,1.0,2.0,1.0,1.0,2.0,50.0,20.0,8.0,1.0,1.0,1.0,1.0,2.0,30.0,100.0,16.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,350.0,5.0,20.0,34.285713,1.0,2.0,,1.0,6.0,1.0,6.0,1.0,4.0,2.0,,2.0,,0.0,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,D,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,manufac,30.381945,,36000.0,30000.0,18000.0,20000.0,1.0,3.2325583,1805,0.0,0
M10,5.0,107000000.0,29000000.0,59000000.0,77000000.0,15000000.0,20.0,45.0,30.0,5.0,100.0,20.0,1.0,10.0,7.0,4.0,11.0,68.0,16.0,14.0,14.0,12.0,12.0,30.0,13.0,18.0,56.0,44.0,1.0,45.0,45.0,42.0,45.0,43.0,,1.0,2.0,25.0,100.0,1.0,1.0,2.0,2.0,0.0,2.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,,75.0,24.0,8.0,8.0,16.0,44.0,100.0,0.0,0.0,0.0,0.0,0.0,66.666664,16.666666,0.0,0.0,16.666666,0.0,16.666666,66.666664,0.0,0.0,16.666666,0.0,8.333333,8.333333,0.0,0.0,83.333336,0.0,0.0,24.242424,0.0,0.0,75.757576,0.0,3.0,8.0,4.0,4.0,1.0,9.0,90.0,1.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,3.0,2.0,5.0,1.0,5.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,5.0,1.0,100000.0,100.0,60.0,40.0,1.0,1.0,1.0,1.0,20.0,100.0,40.0,1.0,2.0,1.0,1.0,2.0,100.0,100.0,40.0,1.0,2.0,1.0,1.0,2.0,100.0,100.0,40.0,1.0,1.0,1.0,2.0,2.0,100.0,100.0,80.0,2.0,2.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.0,27.272728,7.2727275,10.909091,1.0,1.0,12.0,2.0,,1.0,6.0,2.0,,2.0,,2.0,,3.6363637,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,MACHINE OPERATOR,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,manufac,10.606061,65000.0,50000.0,26208.0,26652.6,25468.04,0.0,3.2325583,1806,1.0,0
M10,5.0,350000000.0,,,,15000000.0,2.0,15.0,50.0,33.0,100.0,50.0,1.0,5.0,10.0,5.0,2.0,78.0,16.0,14.0,14.0,12.0,12.0,10.0,35.0,2.0,3.0,1.0,3.0,48.0,48.0,40.0,40.0,44.0,3.0,1.0,1.0,25.0,25.0,1.0,1.0,2.0,1.0,0.0,2.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,100.0,2.0,150.0,20.0,10.0,5.0,0.0,65.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,10.0,40.0,20.0,0.0,30.0,0.0,3.0,3.0,4.0,3.0,1.0,2.0,90.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,1.0,5.0,2.0,3.0,5.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,1.0,500000.0,80.0,,48.0,1.0,1.0,1.0,1.0,35.0,100.0,24.0,1.0,2.0,1.0,1.0,2.0,80.0,50.0,16.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,,,,,,,,100.0,16.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,50.0,50.0,5.0,25.0,1.0,1.0,10.0,1.0,2.0,1.0,5.0,2.0,,2.0,,2.0,,,,,,,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,OPERATOR,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,manufac,,70000.0,35000.0,50000.0,20000.0,38000.0,1.0,3.2325583,1807,1.0,0
